date,ticker,open,close,volume,sentiment_score,ai_model_version,prediction_next_day_return,signal
2023-07-10,BTCUSD,96.23,97.11,34596611,0.071,v1.1.0,-0.0217,SELL
2024-12-25,BTCUSD,112.91,113.17,21331913,0.151,v1.1.0,-0.0156,SELL
2023-11-23,TSLA,111.05,111.28,37102182,-0.009,v1.0.0,0.0412,BUY
2023-12-06,FB,99.5,98.1,50417044,0.178,v1.1.0,0.0133,BUY
2023-01-18,NFLX,103.55,103.3,75556455,0.059,v1.1.0,-0.0014,HOLD
2023-06-26,BTCUSD,93.14,94.06,44806500,0.102,v1.1.0,0.0086,BUY
2024-10-01,AMZN,110.32,109.56,26139666,0.204,v1.0.0,-0.0065,SELL
2024-01-26,NFLX,100.13,100.93,37761529,-0.33,v1.1.0,0.0269,BUY
2023-07-19,FB,102.27,102.77,98536821,0.319,v1.0.0,-0.0107,SELL
2024-12-26,MSFT,99.58,99.94,7727838,-0.339,v1.1.0,-0.0287,SELL
2023-09-01,MSFT,79.43,79.9,2534809,0.471,v1.0.0,-0.0047,HOLD
2024-12-18,GOOG,121.01,120.71,87257716,0.321,v1.0.0,0.0044,HOLD
2023-01-26,MSFT,98.61,98.29,86916595,-0.352,v1.0.0,0.0138,BUY
2023-10-04,BTCUSD,99.07,99.12,8400231,-0.514,v1.1.0,-0.0379,SELL
2023-11-08,NVDA,130.58,130.66,73299228,0.237,v1.1.0,-0.0459,SELL
2023-04-14,AMZN,89.95,90.12,78155752,0.03,v1.1.0,0.0231,BUY
2024-05-17,AAPL,96.66,95.97,79860601,0.127,v1.0.0,0.0029,HOLD
2024-05-03,AAPL,94.4,93.96,71562219,-0.427,v1.1.0,-0.0048,HOLD
2023-08-17,NFLX,111.01,110.89,38800037,0.366,v1.1.0,0.0097,BUY
2024-06-10,MSFT,106.15,106.27,84943702,0.242,v1.0.0,-0.0353,SELL
2023-10-30,TSLA,108.82,109.19,58390709,0.043,v1.1.0,-0.0063,SELL
2023-02-07,TSLA,96.21,96.33,5496046,-0.333,v1.1.0,-0.0098,SELL
2024-03-27,AMZN,95.17,94.98,77759882,-0.228,v1.1.0,-0.0017,HOLD
2024-05-13,AMZN,96.16,97.83,33964777,0.214,v1.0.0,0.0009,HOLD
2024-08-12,AAPL,96.11,96.49,77325344,-0.226,v1.0.0,0.015,BUY
2024-02-28,BTCUSD,116.52,116.21,6410248,-0.247,v1.0.0,-0.0124,SELL
2023-07-06,TSLA,97.07,98.3,48915207,-0.071,v1.0.0,-0.0128,SELL
2023-10-24,NFLX,112.86,112.09,30891569,0.137,v1.1.0,-0.0072,SELL
2023-12-20,FB,97.08,97.3,99841093,-0.241,v1.0.0,-0.008,SELL
2024-11-04,BTCUSD,110.98,111.08,10312860,-0.217,v1.0.0,0.0127,BUY
2023-08-25,AAPL,90.66,91.02,24595514,-0.192,v1.1.0,0.0072,BUY
2024-01-02,AMZN,95.45,95.99,20656427,-0.304,v1.1.0,-0.0006,HOLD
2024-03-12,ETHUSD,104.39,105.05,73494913,0.18,v1.0.0,0.0177,BUY
2024-08-20,NVDA,139.85,139.4,71494589,-0.086,v1.1.0,0.0068,BUY
2024-04-02,AMZN,92.85,92.41,36550906,-0.008,v1.1.0,0.0117,BUY
2023-08-10,MSFT,79.33,79.57,95581280,0.021,v1.0.0,-0.0278,SELL
2023-12-14,AAPL,88.37,90.01,6465785,0.241,v1.1.0,0.0017,HOLD
2024-06-11,NVDA,132.35,132.64,61725662,0.392,v1.1.0,0.0049,HOLD
2023-07-31,AMZN,89.86,90.44,80832601,-0.013,v1.1.0,-0.0028,HOLD
2023-10-09,FB,103.97,105.14,98321442,-0.599,v1.0.0,0.0104,BUY
2023-06-21,AMZN,89.66,89.61,36422738,0.458,v1.0.0,0.0039,HOLD
2023-05-10,BTCUSD,95.58,95.11,80602729,0.218,v1.0.0,-0.0281,SELL
2024-09-25,FB,98.63,97.9,28233426,0.113,v1.1.0,-0.0085,SELL
2024-04-26,AAPL,96.24,95.72,31445775,0.325,v1.1.0,0.0199,BUY
2024-07-23,FB,101.75,101.39,88050042,-0.019,v1.0.0,0.0161,BUY
2023-10-05,MSFT,83.19,83.41,66897269,0.151,v1.0.0,0.0069,BUY
2023-04-03,AMZN,90.59,91.31,48527560,0.124,v1.1.0,0.027,BUY
2023-05-12,BTCUSD,94.75,93.94,30717929,-0.004,v1.1.0,-0.0091,SELL
2023-10-12,ETHUSD,88.18,88.92,45890483,-0.519,v1.0.0,0.0123,BUY
2023-06-26,MSFT,78.63,78.31,1385857,-0.387,v1.1.0,-0.0016,HOLD
2023-08-02,NFLX,113.17,113.07,16674366,-0.226,v1.1.0,0.0022,HOLD
2024-08-19,TSLA,81.45,82.47,44436892,0.046,v1.0.0,-0.0397,SELL
2024-07-24,GOOG,117.71,117.02,8600055,-0.236,v1.0.0,-0.0003,HOLD
2024-01-31,ETHUSD,104.13,104.63,98673611,-0.216,v1.0.0,-0.0069,SELL
2024-06-21,ETHUSD,91.55,91.95,10096332,0.05,v1.1.0,-0.0013,HOLD
2024-01-12,GOOG,118.99,119.46,69856620,0.179,v1.1.0,-0.0134,SELL
2023-01-06,AMZN,99.87,99.86,99316656,0.054,v1.1.0,-0.023,SELL
2023-12-04,NVDA,131.81,130.02,80389566,-0.226,v1.0.0,-0.0198,SELL
2023-05-05,ETHUSD,96.43,96.44,56319612,0.075,v1.0.0,0.0104,BUY
2023-10-11,GOOG,116.37,114.99,52197582,-0.336,v1.0.0,0.0262,BUY
2024-10-16,BTCUSD,110.23,110.1,38986158,0.459,v1.0.0,0.0239,BUY
2024-06-17,NFLX,82.76,82.76,85740254,-0.232,v1.0.0,-0.0196,SELL
2024-04-15,TSLA,98.18,99.38,23388004,0.006,v1.0.0,0.034,BUY
2024-03-08,ETHUSD,106.61,106.0,39084586,-0.056,v1.1.0,0.0205,BUY
2023-05-29,NFLX,119.67,119.38,95284856,0.037,v1.1.0,0.0319,BUY
2023-09-01,NFLX,112.58,112.83,37731176,-0.135,v1.1.0,0.0151,BUY
2024-07-04,FB,103.55,104.5,89548337,0.135,v1.1.0,0.0378,BUY
2024-10-11,FB,103.77,104.65,75431528,0.01,v1.1.0,-0.0286,SELL
2023-08-17,AMZN,98.7,99.12,3022276,0.052,v1.0.0,0.0344,BUY
2023-03-30,ETHUSD,94.69,95.0,7663066,-0.054,v1.0.0,-0.0206,SELL
2024-01-22,AAPL,92.34,93.32,41543956,0.205,v1.0.0,-0.0078,SELL
2023-01-05,FB,95.08,95.28,81562737,-0.417,v1.1.0,-0.0102,SELL
2023-08-31,GOOG,116.05,115.02,43636489,0.032,v1.0.0,0.0296,BUY
2024-04-19,BTCUSD,113.3,114.36,98101471,-0.516,v1.1.0,-0.0005,HOLD
2024-03-07,NVDA,137.34,136.78,77380861,0.285,v1.0.0,-0.0252,SELL
2023-12-13,BTCUSD,113.76,114.06,14483617,-0.412,v1.0.0,0.0222,BUY
2024-12-13,GOOG,120.29,120.18,43346309,0.307,v1.0.0,0.0102,BUY
2024-07-04,TSLA,87.16,87.33,73493672,-0.292,v1.1.0,-0.0237,SELL
2023-10-12,FB,102.61,102.63,39518036,-0.647,v1.1.0,-0.03,SELL
2023-11-16,BTCUSD,108.87,110.77,18468816,-0.362,v1.0.0,-0.0037,HOLD
2024-08-30,BTCUSD,111.61,110.86,95966700,0.406,v1.0.0,-0.0448,SELL
2024-12-12,GOOG,120.38,121.21,93420327,0.112,v1.0.0,-0.0052,SELL
2024-02-23,AAPL,87.11,87.57,31734608,0.027,v1.1.0,-0.0043,HOLD
2023-12-18,FB,97.33,97.51,39672460,0.059,v1.0.0,-0.0074,SELL
2023-09-15,NFLX,110.22,111.0,5427424,-0.096,v1.1.0,-0.0012,HOLD
2024-05-21,NVDA,133.49,134.43,81748090,0.32,v1.1.0,-0.0032,HOLD
2023-02-23,TSLA,100.49,100.78,94296891,0.243,v1.1.0,-0.0109,SELL
2023-07-24,GOOG,119.27,119.55,93187772,-0.128,v1.1.0,-0.0198,SELL
2023-05-08,NVDA,114.33,113.22,73356169,-0.429,v1.0.0,-0.0027,HOLD
2023-09-28,NFLX,111.74,111.31,73259551,0.068,v1.1.0,0.0007,HOLD
2023-02-08,BTCUSD,87.05,86.73,67382944,-0.344,v1.0.0,-0.0337,SELL
2024-11-14,AMZN,100.62,99.23,34291138,0.341,v1.0.0,-0.0033,HOLD
2024-08-15,MSFT,101.35,102.53,64163296,0.142,v1.1.0,0.0171,BUY
2024-06-19,NFLX,81.32,81.98,40840615,-0.393,v1.1.0,0.0092,BUY
2024-02-26,BTCUSD,116.24,116.77,34076786,-0.134,v1.1.0,-0.014,SELL
2023-09-29,TSLA,103.56,104.53,74987247,0.18,v1.1.0,0.0017,HOLD
2023-12-22,FB,96.15,96.64,93831246,-0.168,v1.1.0,-0.0148,SELL
2023-06-22,AAPL,93.57,92.73,78507622,0.024,v1.0.0,-0.0263,SELL
2024-11-07,ETHUSD,93.92,93.73,70106545,-0.169,v1.0.0,0.0033,HOLD
2024-05-06,MSFT,102.93,103.33,25704047,-0.174,v1.1.0,-0.0122,SELL
2023-01-17,NVDA,97.09,95.83,58570798,0.204,v1.1.0,0.0036,HOLD
2023-03-17,MSFT,91.6,90.94,84507732,0.078,v1.0.0,0.0023,HOLD
2024-11-26,AAPL,97.28,97.63,25748965,0.124,v1.1.0,0.0099,BUY
2023-03-23,AAPL,102.82,103.44,56872949,0.182,v1.0.0,-0.0088,SELL
2023-12-28,TSLA,112.38,111.64,39390141,0.059,v1.0.0,-0.0057,SELL
2024-02-06,FB,93.8,94.5,67564095,0.449,v1.1.0,0.0114,BUY
2023-07-14,GOOG,114.58,114.25,2239116,-0.514,v1.1.0,0.0083,BUY
2023-11-01,BTCUSD,102.9,103.6,4042291,-0.399,v1.1.0,-0.0082,SELL
2023-08-22,GOOG,116.12,116.17,54043499,0.152,v1.1.0,-0.0056,SELL
2023-03-03,FB,96.86,96.68,65524589,-0.214,v1.1.0,-0.0115,SELL
2024-03-22,MSFT,95.7,97.2,15974836,-0.385,v1.1.0,-0.0142,SELL
2024-12-19,TSLA,81.37,80.29,93917688,0.131,v1.0.0,-0.0066,SELL
2024-07-03,NVDA,134.61,136.48,5016386,0.01,v1.1.0,0.0206,BUY
2023-05-22,AMZN,88.87,88.75,9304438,0.017,v1.0.0,0.0195,BUY
2023-04-11,FB,98.27,97.55,96174375,-0.294,v1.0.0,-0.0019,HOLD
2023-06-06,NFLX,119.82,118.79,42590310,0.353,v1.1.0,-0.0142,SELL
2024-01-23,MSFT,92.87,92.22,64002846,0.568,v1.0.0,0.0221,BUY
2024-01-26,ETHUSD,105.03,104.62,67646282,0.321,v1.0.0,0.008,BUY
2023-10-18,NFLX,112.08,113.15,56590559,0.123,v1.1.0,-0.0057,SELL
2023-04-24,MSFT,93.52,93.52,74751565,0.137,v1.1.0,-0.0057,SELL
2024-05-28,ETHUSD,91.6,91.9,10592240,0.091,v1.1.0,0.0028,HOLD
2024-04-25,MSFT,99.8,99.79,49387944,-0.074,v1.1.0,-0.0292,SELL
2024-04-16,TSLA,97.79,97.24,86268079,0.216,v1.0.0,0.0004,HOLD
2023-04-13,GOOG,108.59,108.51,30962501,-0.177,v1.1.0,0.0089,BUY
2023-03-07,MSFT,90.86,90.61,89017627,0.104,v1.0.0,-0.0023,HOLD
2023-02-08,TSLA,97.09,96.34,94303012,-0.245,v1.0.0,-0.0221,SELL
2023-05-18,AAPL,95.57,95.83,80469339,-0.154,v1.1.0,-0.0197,SELL
2024-06-06,GOOG,114.75,114.61,38867680,0.253,v1.1.0,-0.0064,SELL
2024-06-03,ETHUSD,91.54,91.84,35996595,0.135,v1.1.0,-0.0353,SELL
2023-08-07,AMZN,94.21,94.3,25414529,0.194,v1.1.0,-0.0083,SELL
2023-02-14,ETHUSD,98.76,100.18,78174615,0.057,v1.1.0,0.0033,HOLD
2023-10-13,AMZN,100.14,99.15,35499095,-0.093,v1.0.0,0.0063,BUY
2023-08-23,MSFT,81.19,81.38,15987505,-0.606,v1.0.0,0.0106,BUY
2023-08-01,BTCUSD,94.94,95.33,4051022,-0.352,v1.0.0,0.0439,BUY
2023-07-05,ETHUSD,103.15,101.81,68912969,0.162,v1.1.0,0.0198,BUY
2024-05-06,FB,92.4,93.55,98323599,0.375,v1.1.0,0.0302,BUY
2024-10-11,GOOG,126.16,126.9,78763251,-0.026,v1.1.0,-0.0013,HOLD
2023-10-19,NVDA,123.0,123.41,9251937,0.02,v1.0.0,0.0038,HOLD
2023-03-28,NFLX,113.12,111.91,50002163,-0.048,v1.0.0,-0.0155,SELL
2024-12-03,AAPL,95.85,96.12,75853221,-0.068,v1.0.0,0.0015,HOLD
2023-04-05,TSLA,96.93,97.6,93730840,0.333,v1.0.0,-0.0006,HOLD
2023-11-03,AAPL,90.73,91.61,78991492,0.249,v1.1.0,0.0168,BUY
2023-02-16,GOOG,104.11,103.69,82991912,0.287,v1.0.0,-0.0217,SELL
2024-02-21,BTCUSD,115.53,115.34,47684365,0.032,v1.0.0,-0.0059,SELL
2024-11-26,MSFT,102.88,102.01,35114686,-0.091,v1.1.0,0.0007,HOLD
2023-12-04,TSLA,112.29,112.24,15235032,0.023,v1.1.0,-0.0228,SELL
2023-08-01,NFLX,115.07,115.12,78106659,-0.098,v1.1.0,-0.0104,SELL
2024-12-23,ETHUSD,97.89,97.28,28418810,0.153,v1.1.0,-0.0134,SELL
2023-10-02,TSLA,104.03,104.32,19893845,-0.225,v1.0.0,-0.0016,HOLD
2024-07-24,BTCUSD,123.11,124.0,73567999,0.063,v1.0.0,0.0108,BUY
2024-08-22,AMZN,108.82,108.72,85468637,-0.218,v1.1.0,-0.0347,SELL
2024-06-12,TSLA,85.15,83.39,18982314,0.14,v1.1.0,-0.0193,SELL
2023-01-10,NVDA,100.92,99.84,54463636,0.036,v1.1.0,0.0075,BUY
2023-06-22,AMZN,89.8,90.67,14732714,-0.103,v1.0.0,0.0039,HOLD
2024-06-03,NFLX,82.83,82.51,33651954,0.037,v1.0.0,-0.004,HOLD
2023-02-24,GOOG,108.4,108.08,61030638,-0.295,v1.1.0,0.0068,BUY
2023-03-29,GOOG,110.0,109.78,36166566,-0.017,v1.0.0,-0.0162,SELL
2023-06-13,MSFT,87.46,87.23,35562963,0.044,v1.0.0,-0.0267,SELL
2023-05-10,ETHUSD,94.23,94.72,91241829,0.264,v1.0.0,-0.0513,SELL
2024-12-20,MSFT,101.63,100.96,34467070,-0.353,v1.0.0,0.0112,BUY
2024-04-11,AMZN,94.11,94.28,92366519,-0.079,v1.0.0,-0.0005,HOLD
2023-02-03,MSFT,94.98,94.37,16798954,0.13,v1.0.0,-0.0343,SELL
2023-04-24,NVDA,116.88,117.3,56546909,0.237,v1.1.0,0.0324,BUY
2024-08-23,NFLX,96.03,95.32,36595240,0.064,v1.0.0,-0.02,SELL
2023-01-19,TSLA,97.18,97.06,84454591,0.146,v1.0.0,-0.0251,SELL
2024-04-26,TSLA,96.97,96.69,9557508,0.413,v1.0.0,-0.0352,SELL
2024-11-04,TSLA,86.89,86.17,96738069,0.334,v1.0.0,-0.0129,SELL
2023-10-02,GOOG,117.62,117.69,71279215,0.431,v1.1.0,0.0277,BUY
2023-11-29,FB,100.81,100.21,9915215,0.206,v1.0.0,0.0294,BUY
2023-03-01,NVDA,114.3,114.53,84653377,0.319,v1.0.0,0.0099,BUY
2024-08-01,MSFT,102.51,102.9,2158261,-0.082,v1.1.0,-0.0106,SELL
2024-07-25,GOOG,119.66,119.78,1084917,0.132,v1.0.0,0.01,BUY
2024-03-08,NFLX,91.87,92.02,22310311,0.077,v1.1.0,-0.0005,HOLD
2023-04-05,BTCUSD,90.39,91.65,45962951,-0.016,v1.1.0,-0.0478,SELL
2024-05-27,NVDA,133.98,133.68,19454728,0.139,v1.0.0,0.0198,BUY
2024-08-28,NVDA,140.18,140.87,88766725,-0.248,v1.1.0,0.0194,BUY
2024-02-02,NVDA,131.39,131.93,7491731,-0.052,v1.0.0,0.0114,BUY
2023-08-30,BTCUSD,98.18,98.06,25935407,-0.405,v1.0.0,-0.0369,SELL
2024-08-01,BTCUSD,117.75,117.66,41063820,-0.297,v1.0.0,-0.0106,SELL
2023-10-20,MSFT,82.05,82.63,96174195,-0.365,v1.0.0,0.0151,BUY
2024-04-16,FB,90.61,90.91,37904420,0.019,v1.0.0,0.0471,BUY
2024-01-05,GOOG,120.66,119.85,96187338,0.04,v1.1.0,0.0221,BUY
2023-08-21,NFLX,112.61,111.99,83694116,-0.256,v1.0.0,-0.0532,SELL
2023-01-31,TSLA,97.01,96.57,23637069,0.133,v1.0.0,-0.002,HOLD
2024-06-25,MSFT,102.14,101.72,18829643,0.041,v1.0.0,0.0363,BUY
2023-01-10,FB,92.74,93.37,70864468,-0.238,v1.1.0,0.0349,BUY
2024-11-27,NFLX,111.86,112.31,18249313,0.443,v1.0.0,0.0028,HOLD
2023-12-07,MSFT,88.45,88.03,1719397,0.005,v1.1.0,0.0066,BUY
2024-01-04,TSLA,115.93,117.11,90383728,-0.187,v1.0.0,0.0,HOLD
2023-09-19,NFLX,110.68,110.16,39220037,-0.006,v1.1.0,-0.0108,SELL
2024-10-17,MSFT,100.93,101.45,31571931,0.244,v1.0.0,-0.0267,SELL
2023-11-07,ETHUSD,90.8,90.22,82951799,0.418,v1.0.0,-0.0351,SELL
2024-10-08,TSLA,84.85,84.83,85175609,-0.435,v1.1.0,-0.0146,SELL
2023-05-11,BTCUSD,95.01,95.02,40885086,0.041,v1.1.0,0.0123,BUY
2024-05-06,NVDA,136.78,136.98,58494434,-0.299,v1.1.0,0.0068,BUY
2024-12-17,BTCUSD,109.58,109.83,4438413,-0.188,v1.1.0,-0.0094,SELL
2024-06-13,TSLA,85.82,85.55,91626044,-0.106,v1.0.0,-0.0243,SELL
2024-12-05,AAPL,93.78,93.42,85123288,0.314,v1.0.0,0.0219,BUY
2024-05-02,NFLX,85.53,85.6,49565614,0.266,v1.1.0,0.0095,BUY
2024-06-26,NFLX,83.76,84.43,67605493,0.052,v1.0.0,-0.0511,SELL
2024-12-02,ETHUSD,100.56,100.72,86329380,-0.334,v1.1.0,-0.0067,SELL
2023-08-22,ETHUSD,99.69,99.66,92552279,0.185,v1.1.0,-0.0384,SELL
2023-12-27,FB,93.97,94.68,91372839,-0.101,v1.1.0,0.0299,BUY
2023-08-18,MSFT,80.84,81.58,98591074,-0.073,v1.0.0,-0.0068,SELL
2023-05-16,ETHUSD,93.2,92.55,1650708,-0.522,v1.0.0,-0.0094,SELL
2023-10-26,AMZN,97.95,97.28,80394475,0.04,v1.1.0,0.0051,BUY
2024-07-01,TSLA,84.81,84.38,59075234,-0.281,v1.1.0,-0.0052,SELL
2024-09-13,FB,99.22,99.9,19542444,0.267,v1.1.0,-0.0187,SELL
2023-05-31,BTCUSD,98.43,98.23,7613968,0.323,v1.1.0,-0.0123,SELL
2023-11-10,TSLA,109.08,108.65,96669509,0.564,v1.0.0,0.0316,BUY
2023-07-25,NVDA,122.29,120.71,25260313,-0.049,v1.0.0,-0.0158,SELL
2023-07-21,NVDA,120.18,121.8,89066897,0.142,v1.0.0,-0.0004,HOLD
2023-06-21,BTCUSD,95.24,95.64,35354499,0.074,v1.1.0,-0.0358,SELL
2023-05-30,ETHUSD,97.86,97.83,60550975,0.206,v1.1.0,-0.0073,SELL
2024-04-02,BTCUSD,112.72,113.37,37647726,-0.067,v1.0.0,0.0203,BUY
2024-06-11,GOOG,110.82,111.51,5147602,-0.004,v1.0.0,0.0325,BUY
2023-09-01,NVDA,120.07,119.19,28890484,-0.601,v1.1.0,0.0132,BUY
2024-04-09,AAPL,97.72,98.38,8331710,0.032,v1.0.0,-0.0131,SELL
2024-10-11,AMZN,107.32,106.94,63458030,-0.225,v1.0.0,-0.0058,SELL
2023-06-22,MSFT,78.83,79.72,34075947,-0.051,v1.0.0,-0.0092,SELL
2023-10-13,MSFT,82.05,83.11,71469839,-0.0,v1.1.0,-0.0136,SELL
2024-05-30,TSLA,88.27,88.82,55487433,0.059,v1.1.0,0.0206,BUY
2023-02-17,MSFT,93.05,94.55,98626226,-0.111,v1.0.0,-0.0186,SELL
2024-09-05,NFLX,92.75,92.91,65565439,0.002,v1.0.0,0.0145,BUY
2024-10-25,BTCUSD,108.37,108.66,11102169,0.143,v1.1.0,-0.0031,HOLD
2023-12-28,FB,93.58,94.67,12392574,-0.021,v1.0.0,-0.0076,SELL
2023-04-06,BTCUSD,91.47,90.14,84424228,-0.124,v1.1.0,0.0098,BUY
2024-10-10,NVDA,146.36,146.89,20831033,0.282,v1.1.0,-0.021,SELL
2023-12-08,NVDA,131.76,132.01,16388930,-0.016,v1.0.0,0.0232,BUY
2024-06-28,NVDA,135.83,135.01,25909842,-0.12,v1.1.0,0.0035,HOLD
2024-01-04,MSFT,93.79,94.46,84857422,0.229,v1.0.0,0.0295,BUY
2023-05-03,NFLX,111.71,112.7,45575338,0.338,v1.1.0,0.0216,BUY
2024-01-31,TSLA,107.7,107.04,2853071,-0.035,v1.1.0,-0.0312,SELL
2023-04-03,NVDA,113.1,113.74,74308532,0.213,v1.1.0,-0.0003,HOLD
2023-03-22,AAPL,104.44,104.06,20354086,-0.457,v1.1.0,-0.0232,SELL
2024-03-12,BTCUSD,111.11,110.6,70480456,0.125,v1.0.0,-0.0043,HOLD
2023-09-26,NVDA,121.58,120.49,6715802,-0.534,v1.1.0,-0.0135,SELL
2023-05-04,MSFT,90.58,91.0,33066302,-0.088,v1.0.0,-0.0324,SELL
2023-10-12,BTCUSD,100.0,101.13,92804883,0.172,v1.1.0,-0.0053,SELL
2023-10-11,NVDA,125.29,125.96,11387933,0.373,v1.1.0,0.0089,BUY
2023-03-27,AMZN,93.62,93.93,30170459,-0.287,v1.1.0,-0.0236,SELL
2023-12-27,TSLA,112.57,111.59,22674685,-0.191,v1.0.0,-0.0172,SELL
2023-07-28,NFLX,116.8,117.21,15121454,-0.253,v1.0.0,-0.0135,SELL
2023-04-12,MSFT,93.86,93.37,78515846,0.275,v1.0.0,-0.0034,HOLD
2023-04-18,TSLA,97.85,98.45,41097926,-0.037,v1.0.0,-0.0246,SELL
2024-03-20,AMZN,95.12,96.19,45486152,0.253,v1.1.0,0.0046,HOLD
2023-10-12,AAPL,95.64,96.12,35853016,-0.197,v1.1.0,0.0082,BUY
2024-04-03,BTCUSD,112.1,111.96,38788394,-0.026,v1.0.0,-0.0225,SELL
2024-12-13,BTCUSD,110.78,109.83,40619244,0.127,v1.0.0,-0.0312,SELL
2023-03-17,GOOG,108.2,107.52,23778458,-0.064,v1.0.0,-0.0187,SELL
2024-02-07,AMZN,101.92,101.4,46042368,-0.285,v1.1.0,-0.0085,SELL
2024-05-27,TSLA,89.15,89.55,60247575,-0.016,v1.0.0,0.0027,HOLD
2023-06-06,NVDA,118.93,120.22,93883641,-0.189,v1.0.0,0.0021,HOLD
2023-07-27,FB,99.92,100.08,71070761,0.027,v1.0.0,-0.0114,SELL
2023-04-27,NFLX,112.81,112.97,56053386,0.068,v1.0.0,-0.0098,SELL
2023-07-24,BTCUSD,97.94,98.1,82487246,0.107,v1.1.0,0.0189,BUY
2023-10-26,TSLA,107.49,108.22,57802578,0.12,v1.1.0,-0.001,HOLD
2024-04-22,GOOG,118.26,118.74,79509168,-0.27,v1.1.0,-0.0056,SELL
2023-05-02,TSLA,97.2,96.93,45882543,-0.165,v1.0.0,-0.0318,SELL
2024-04-19,AMZN,97.22,97.46,99733290,0.425,v1.0.0,-0.0141,SELL
2024-09-04,NVDA,140.26,139.5,42113975,0.353,v1.1.0,-0.0066,SELL
2024-08-29,NVDA,139.22,140.28,8216176,-0.263,v1.1.0,-0.0123,SELL
2023-06-02,AMZN,87.9,87.41,10200108,-0.371,v1.1.0,0.0318,BUY
2023-09-12,AAPL,91.19,91.95,91402221,0.554,v1.1.0,-0.0342,SELL
2024-05-30,ETHUSD,90.19,90.44,23446573,0.169,v1.0.0,-0.0068,SELL
2023-01-06,GOOG,103.78,104.28,67853538,0.235,v1.0.0,-0.0195,SELL
2024-05-31,AMZN,102.89,101.19,54350506,0.059,v1.1.0,0.0185,BUY
2024-02-02,NFLX,97.6,97.12,80960059,-0.095,v1.0.0,-0.0424,SELL
2023-09-15,BTCUSD,101.26,100.07,69125406,-0.146,v1.0.0,0.0052,BUY
2023-02-02,BTCUSD,90.66,90.54,53597911,0.076,v1.0.0,-0.0264,SELL
2023-11-13,BTCUSD,109.08,108.46,92152557,-0.023,v1.0.0,0.0219,BUY
2023-03-16,MSFT,91.04,91.48,35008059,-0.418,v1.1.0,-0.0172,SELL
2023-11-30,TSLA,111.29,111.9,10608487,0.223,v1.1.0,-0.007,SELL
2023-11-16,ETHUSD,93.32,91.59,59467678,0.206,v1.1.0,0.0021,HOLD
2023-03-02,AMZN,91.19,92.92,49999227,-0.038,v1.1.0,0.0079,BUY
2024-03-06,TSLA,106.38,106.51,54173350,-0.231,v1.0.0,0.0127,BUY
2024-03-01,ETHUSD,105.29,105.78,1448607,0.291,v1.1.0,-0.001,HOLD
2023-10-18,TSLA,105.04,106.63,9320645,-0.2,v1.0.0,0.0216,BUY
2024-06-18,MSFT,103.13,104.26,3373846,0.199,v1.0.0,0.0195,BUY
2023-02-03,ETHUSD,96.74,97.09,3820349,0.076,v1.1.0,0.0016,HOLD
2024-09-26,TSLA,84.62,85.12,79554682,0.078,v1.0.0,0.0024,HOLD
2024-11-08,AAPL,97.55,97.34,40769080,-0.691,v1.0.0,0.0135,BUY
2024-01-18,AMZN,91.83,92.38,56437318,0.045,v1.1.0,0.0124,BUY
2024-06-12,FB,100.71,101.3,1756778,0.62,v1.0.0,-0.0342,SELL
2024-12-04,GOOG,120.86,120.56,55055811,0.162,v1.0.0,0.0005,HOLD
2024-04-16,NFLX,89.77,89.78,59471729,0.314,v1.1.0,-0.0238,SELL
2024-02-21,TSLA,109.88,109.72,40200217,-0.074,v1.1.0,-0.0099,SELL
2023-08-25,MSFT,78.74,78.12,70512258,-0.768,v1.1.0,0.0443,BUY
2023-01-25,AMZN,98.1,97.9,9807716,0.17,v1.1.0,0.0188,BUY
2024-05-23,GOOG,118.1,118.55,63265011,-0.14,v1.1.0,0.0159,BUY
2024-11-11,ETHUSD,93.84,94.73,28558687,0.106,v1.0.0,-0.0053,SELL
2024-10-14,AMZN,108.02,107.24,65975366,0.643,v1.0.0,0.0434,BUY
2024-05-31,GOOG,115.72,115.3,26454730,0.2,v1.0.0,-0.0221,SELL
2024-03-13,NFLX,88.96,90.59,42936736,-0.4,v1.1.0,-0.0202,SELL
2024-05-03,AMZN,94.89,94.48,85335278,-0.11,v1.0.0,0.0108,BUY
2023-04-04,NFLX,114.75,114.45,59576820,0.481,v1.0.0,-0.0139,SELL
2024-07-30,MSFT,102.05,102.56,70143052,-0.524,v1.0.0,-0.0275,SELL
2023-04-17,BTCUSD,93.9,94.69,79981984,-0.014,v1.0.0,0.0097,BUY
2023-05-01,GOOG,109.57,109.8,83739191,0.341,v1.0.0,-0.019,SELL
2023-05-30,AMZN,89.11,88.55,66069319,0.407,v1.1.0,0.0042,HOLD
2024-07-17,BTCUSD,122.47,123.49,19465300,-0.148,v1.0.0,0.0117,BUY
2024-02-12,AMZN,97.42,97.57,90687943,0.411,v1.0.0,-0.0271,SELL
2024-07-15,BTCUSD,122.78,122.95,88867945,-0.102,v1.0.0,0.0341,BUY
2023-01-17,AMZN,99.79,100.84,46764558,-0.095,v1.0.0,-0.0028,HOLD
2023-09-19,NVDA,122.95,123.83,19694077,-0.296,v1.0.0,0.0146,BUY
2024-02-16,NFLX,96.51,96.32,61471504,-0.026,v1.0.0,0.0305,BUY
2024-05-21,TSLA,90.58,90.64,93806139,-0.271,v1.1.0,-0.0066,SELL
